id,text
52068,when someone questions your behavior from yesterday  that wasn't me. that was patricia.
52071,i'm tired boss  mostly i'm tired of doing time in fb jail because snowflakes get offended over everything
52078,how to get a black guy to see his baby
52079,just bought a house! now we're house-poor
52089,for my haters  kill yo self bitch!
52091,"women ask for equal rights, so i give them equal lefts aswell"
52096,a truck hit him from behind
52097,"if you're vaping inside a monalds, inside a walmart  WAL MART SUPERCENTER  WAL MART SUPERCENTER  ... that's the turducken of white trash"
52104,"lebanon: before islam after islam  but don't worry! after islam takes over, there'll be a golden age... apparently"
52106,"The text in the image reads:  ""rohingya refugee boys study the quran"""
52108,thirsty much?
52130,I'm not saying that your mom is a slut  but when you were born she slid you back in and out a few times
52139,andy's's coming!
52140,this steak is so black  it asked me for a newport
52164,ocean brought to shore this shoe from a refugee
52168,i hear in heaven they have a huge pasture with pretty goat women
52183,nein shawty its ya bday anne frankly i hope you celebrate it with bae
52301,"let me be clear....  if i had a son, he would look like harambe"
52304,gays  on their way home after pride weekend
52316,the face i make when the media calls bruce jenner catlyn jenner
52318,when your kid actually is transgender
52340,how i feel after the all you can eat buffet
52341,when you're feeling confident and cheeky and want to tease your partner
52349,no racism
52361,when someone is talkin to you and you gotta shit
52379,adding coolant when the farm equipment overheats
52386,"The text in the image reads:  ""black women are socially constructed to do this with black men but act like submissive and feminine when they're with whit men"""
52394,i forgot what are we fighting over again?
52401,"slutty girls are like wal-marts everybody makes fun of them but, when you're inside one at 4am you think ""I'm glad these are here"""
52406,do you shop at wal-mart? did you vote for trump?  you might be white trash
52407,"""where did you learn to make kool-aid like that britney?"""
52416,The text in the image is:  - Predatory behaviour - James Charles - bye sister
52431,yes ma'am..! that's a cunt
52437,do you agree with rush limbaugh's claim that the democrat party is america's largest hate group?
52439,the hardest part of breaking up with her is having to drop the bomb on her twice before she gets it
52469,"The text in the image reads:  ""what's the difference between a jew and a pizza a pizza doesn't scream in the oven"""
52473,The text in the image says:  achmed im pregnant
52476,covers up the sexual abuse of student athletes for a decade at ohio state questions someone else's credibility
52479,best thing about an ethiopian blowjob?...  you know shes gonna swallow!!! well it's true
52483,when an indian rapes 3 tourists from 3 different countries  mr. worldwide
52486,when you hit up a white girl to match and she pulls out a needle  oh no baby what! is you doing??
52487,the shot you never hear
52490,"can we stop calling them ""undocumented immigrants""  and call them what they are criminal trespassers / illegal aliens"
52496,tweekers be like y'all hear that shit!?
52603,feeling kinda cute might steal your shit later.. idk
52607,say it again jerry  i shoot illegals
52609,see? i fuckin told you!  little foil on top keeps them jewsy
52610,i'm sick of politics so here's a pic of michelle obama riding a unicorn
52613,smashed potatoes
52614,"what is he hiding?  we need to see his tax returns! let me stop you right there hillary  you deleted 30,000 emails, used bleach bit on hard drives, then destroyed phones with hammers you have no right to talk about people hiding anything"
52617,warning! please handle large fireworks with care!
52619,the whiteman is the devil
52631,"The text in the image says:  ""fuck israhell and fuck the usa!!!"" ""136 countries are on the side of palestine!!!""  The image also shows people waving flags."
52634,the secret to a successful marriage  is to keep his stomach full and his balls empty.
52640,luckily she's so fat or it never would have fit
52641,religion  when grown ass adults argue about who has the better invisible friend.
52649,"hmmm, that new wife smell"
52670,the hardest part about breaking up with her  is when you don't want to lose her
52681,white trash britney is my spirit animal
52687,trump is engaged in a cover-up  hes guilty of obstructing our attempt to frame him.
52691,almost all of trump supporters are white
52698,The text in the image reads:  bruce jenner caitlyn jenner
52706,current mood  i'll beat a motherfucker....  with another motherfucker!!!
52708,"2011 gt3 rs with a rebuilt tranny $157,876"
52710,loading the dishwasher in the back  solid move
52714,class! class! listen! daylight savings ends today  you must move your clock bombs forward one hour
52716,best holiday gift for animal lovers
52719,can you smell what the reich is cooking?
52738,all part of satan's's plan. the anti christ will come from this
52743,like a hot Is swapped rx-7 girl with a penis
52746,i just chased 25 000 high paying jobs out of new york  imagine what i'll do for the rest of the country
52748,about to explode with pride now that his daughter can go to school
52761,"attention ladies: it's football season!!!  bring him a sammich, get him a beer, get a hobby & stfu til valentine's day!"
52768,i finally stopped drinking for good  now i drink for evil
52780,puts sock on doorknob  sleeps with a blow-up doll
52783,when your white friends invite you to dinner and  tell you to bring whatever you want
52790,girl out here looking like a gallon of arizona iced tea
52796,"last time i checked..  i played army as a kid, not air force"
52801,what do you call pool full of handicap people? vegetable soup
52803,me: puts bag of popcorn into the microwave everyone at the senior center :
52816,friday vibe be like
52819,you are so queer it could be raining titties  and you would still get hit in the face with a dick
52837,removes polish with chemicals no one bats an eye  removes polish with chemicals everyone loses their shit
52839,"The text in the image reads:  ""me convincing homophobes that I'm just like them and not a sexually deviant pervert"""
52847,sharing and caring
52863,its cool were divorced but we will always be cousins
52864,"yes, we know trump said ""mexico will pay for the wall""  but now mexicans are the wall. that boy good!!!!"
52867,"happy national women's day  just remember, if it has an apple, it has a banana"
52870,if donald trump is the answer  how stupid is the question?
52874,when you have no stress weighing you down
52890,wait this isn't my dog
52903,throwinging off a gay one off a gay one with the boys
52904,when you eat her ass and then she say that she don't suck dick...  wayment
52910,"i was raped in jail, mom dad takes monopoly way too seriously"
52914,3 years ago american class american trash
52918,she's to young when you have to make the airplane noise to get your cock in her mouth
52931,i swear i put sunscreen on!
52936,49 people were killed at christchurch mosques  49 people were killed at christchurch
52938,"there's nothing more ridiculous than  when the same republicans who gave us 33 sham hearings  on benghazi say investigation trump's actual crimes  "" is a waste of time."""
52947,lost african tribe
52948,"The text in the image says ""sea monkeys."""
52960,every time a person is offended on social media  a vote is cast for trump
52964,how do you turn a fruit into a vegetable? turn up the amps
52970,"""enjoyinging in beach"""
52971,that's a man baby!
52974,which jewish girl is hotter?
52978,trump screamed at nbc for using this pic of him  he hates it. don't spread it around the internet anymore.
52983,"if you blow their churches, we will open our mosques for them to pray  #terrorist have no religion"
52986,"The text in the image is:  - ""the most beautiful chimpanzee"" - ""and above him is one"" - ""uglyass retarded nibba"" - ""who says dc is better than marvel"""
53012,"2004 Trailblazer $4000 rebate or 0% for 60 mo.  ONLY THE BEST GET THE CREST! HOGINS CHEVROLET  nothing says ""pull me over"" like some red solo cup brake lights!"
53017,children trying to stay cool in the water
53027,puttinging bows on your pet
53046,"you've heard of elf on a shelf, now get ready for"
53048,6 million lampshades never again
53062,the number 1 cause of islamophobia  is the behaviour of muslims
53064,white people after they put the divider in between your groceries
53068,chillin with my squad
53084,The text in the image is:  nein shits given
53089,iran is going to attack us  even if we have to do it ourselves
53096,that makes me  moister than an oyster
53102,when it's your 1st cake day and  you really wanna blow that candle
53108,this one time at camp  we got so baked
53124,when your dishwasher is broken  so you take it back to walmart to get a new one
53140,"The text in the image is:  ``` me respect women no, I don't believe Bush 9-11 it's just a meme ```"
53147,"The text in the image is:  - ""immigrants"" - ""illegal aliens"""
53160,when goats try to pull a car heist
53172,straight outta the oven  step one : turn on the gas
53180,mess with me  and you mess with the whole trailer park
53182,"those who die in blue, are remembered forever"
53184,back in my day  blowing a tranny meant car trouble
53187,"The text in the image says:  ""this moment changed the world"""
53194,what's the difference between an elevator and a black guy...  an elevator can raise a kid
53204,"I'm sorry, I can't help it, I'm just a jackass"
53206,when you're talented but also a self-righteous shit head
53210,dishwasher for sale missing parts
53214,if i had a gone i could convert this fruit to vegetable
53219,happy birthday  keep it classy...no wine from a box
